NAME,FORMULA,DHF,ID,,
Aziridine,NH(CH2CH2) (g),127.05,151-56-4*0,,
Aziridine,"NH(CH2CH2) (cr,l)",92.36,151-56-4*500,,
Difluorobromomethane,CHF2Br (g),-424.59,1511-62-2*0,,
Methanium,[CH5]+ (g),911.78,15135-49-6*0,,
"3-Oxo-1,2-propadien-1-ylium-1-yl",[CCCO]+ (g),1385.7,151455-13-9*0,,
Carbon suboxide cation,[OCCCO]+ (g),932.3,151528-67-5*0,,
2-Methylallyl,CH3C(CH2)CH2 (g),138.83,15157-95-6*0,,
Hydrogen sulfite,[OS(OH)O]- (g),-692.1,15181-46-1*0,,
Hydrogen sulfite,"[OS(OH)O]- (aq, undissoc)",-631.84,15181-46-1*1000,,
Azanylium,[NH2]+ (g),1264.5,15194-15-7*0,,
Borylium,[BH2]+ (g),1119.3,15194-16-8*0,,
Methanide,[CH3]- (g),137.71,15194-58-8*0,,
Silyloxoniumylidene,"[SiH3O]+ (g, triplet)",1089.9,152720-17-7*1,,
Platinum dimer anion,[Pt2]- (g),639.8,153298-77-2*0,,
Dimethylamidogen,(CH3)2N (g),157.74,15337-44-7*0,,
Hydroperoxycarbonyl,HOOCO (g),-77.1,153751-35-0*0,,
Trioxirane,O(OO) (g),269.9,153851-84-4*0,,
Disilene,SiH2SiH2 (g),280.1,15435-77-5*0,,
Disilene,"SiH2SiH2 (g, triplet)",384.8,15435-77-5*1,,
Disilene,"SiH2SiH2 (g, singlet)",280.1,15435-77-5*2,,
Chloromethanol,CH2(Cl)OH (g),-242.6,15454-33-8*0,,
"1,3-Cyclobutadien-1-yl anion",[C(CHCHCH)]- (g),611.9,154675-37-3*0,,
Dinitrogen dimer,(N2)2 (g),0.84,154680-01-0*0,,
2-Cyclopropyn-1-ylium-1-yl,[C(CC)]+ (g),1947,154702-35-9*0,,
Hypobromous acid cation,[HOBr]+ (g),964.63,154804-02-1*0,,
Fluorodioxidanyl,FOO (g),25.17,15499-23-7*0,,
Hydrogen oxide sulfide,H2OS (g),44.8,155348-09-7*0,,
1-Methylethenyl,CH3CCH2 (g),252.64,15552-77-9*0,,
"cis-1,2-Dichloroethene","CHClCHCl (g, cis)",-2.18,156-59-2*0,,
"trans-1,2-Dichloroethene","CHClCHCl (g, trans)",0.22,156-60-5*0,,
Methylamidogen,CH3NH (g),177.35,15622-51-2*0,,
(Z)-Diazene,"HNNH (g, cis)",221.71,15626-42-3*0,,
(E)-Diazene,"HNNH (g, trans)",200.06,15626-43-4*0,,
Bromooxidanyl,BrO (g),123.68,15656-19-6*0,,
Iminomethyl,HCNH (g),272.21,15691-95-9*0,,
Oxirene,O(CHCH) (g),270.27,157-18-6*0,,
Oxirene,"O(CHCH) (g, triplet)",384.4,157-18-6*1,,
Oxirene,"O(CHCH) (g, t-triplet)",383.5,157-18-6*11,,
Oxirene,"O(CHCH) (g, c-triplet)",385.5,157-18-6*12,,
Oxirene,"O(CHCH) (g, singlet)",270.27,157-18-6*2,,
Diazirine,CH2(NN) (g),313,157-22-2*0,,
1H-Diazirene,CH(NHN) (g),398.1,157-23-3*0,,
Dioxirane,CH2(OO) (g),1.75,157-26-6*0,,
Triazirine,HN(NN) (g),457.8,157-29-9*0,,
Tetrahedrane,CH(CH(CHCH)) (g),539.3,157-39-1*0,,
"1,2-Ethenediol","HOCHCHOH (g, cis)",-284.97,1571-60-4*1,,
"1,2-Ethenediol","HOCHCHOH (g, trans)",-266.2,1571-60-4*2,,
Boron atom tetracation,[B]+4 (g),32483.63,15721-54-7*0,,
Nitrogen atom hexacation,[N]+6 (g),79494.99,15721-56-9*0,,
Fluorine atom octacation,[F]+8 (g),155688.3,15721-58-1*0,,
Neon nonacation,[Ne]+9 (g),207396.1,15721-59-2*0,,
Chlorine atom dication,[Cl]+2 (g),3670.081,15723-23-6*0,,
Disilene anion,[SiH2SiH2]- (g),170.1,157379-08-3*0,,
Acetylium,[CH3CO]+ (g),659.41,15762-07-9*0,,
Water dimer cation,[(H2O)2]+ (g),546.8,158061-35-9*0,,
Silanide,[SiH3]- (g),63.6,15807-96-2*0,,
1-Methylallyl,CH3CHCHCH2 (g),136.21,15819-46-2*0,,
1-Oxopropyl,CH3CH2CO (g),-30.6,15843-24-0*0,,
1-Oxopropyl,"CH3CH2CO (g, eclips)",-31.9,15843-24-0*1,,
1-Oxopropyl,"CH3CH2CO (g, gauche)",-29.82,15843-24-0*2,,
Methyleneamidogen,CH2N (g),238.44,15845-29-1*0,,
Disilane,SiH3SiH3 (g),75.9,1590-87-0*0,,
"1,2-Propadien-1-one anion",[CH2CCO]- (g),48.5,159171-62-7*0,,
Nitrosyl nitrate,ONONO2 (g),40.4,15969-55-8*0,,
Nitrosyl nitrate,"ONONO2 (g, trans)",40.4,15969-55-8*1,,
Nitrosyl nitrate,"ONONO2 (g, cis-perp)",52.5,15969-55-8*2,,
Ethynediol,HOCCOH (g),-22.1,16005-17-7*0,,
Iodotrimethylsilane,SiI(CH3)3 (g),-214.5,16029-98-4*0,,
Dichloromethylene,CCl2 (g),231.06,1605-72-7*0,,
Dichloromethylene,"CCl2 (g, triplet)",315.19,1605-72-7*1,,
Dichloromethylene,"CCl2 (g, singlet)",231.06,1605-72-7*2,,
t-Butyl,(CH3)3C (g),50.06,1605-73-8*0,,
Aminohydroxymethylene,NH2COH (g),-33,160720-48-9*0,,
Aminohydroxymethylene,"NH2COH (g, triplet)",209.7,160720-48-9*1,,
Aminohydroxymethylene,"NH2COH (g, Cs-triplet)",208.7,160720-48-9*11,,
Aminohydroxymethylene,"NH2COH (g, gauche-triplet)",211.4,160720-48-9*12,,
Aminohydroxymethylene,"NH2COH (g, singlet)",-33,160720-48-9*2,,
Aminohydroxymethylene,"NH2COH (g, anti-singlet)",-33,160720-48-9*21,,
Aminohydroxymethylene,"NH2COH (g, syn-singlet)",-8.9,160720-48-9*22,,
mu-Hydrotetrahydrodisilicon cation,[SiH2(HSiH2)]+ (g),968.8,160896-65-1*0,,
Carbon dication,[C]+2 (g),4155.6,16092-61-8*0,,
Carbon tetracation,[C]+4 (g),14998.747,16092-62-9*0,,
Methylidynehydrazinium-1-yl,[HCNNH]+ (g),1245.8,160951-16-6*0,,
Isocyanamide cation,[NH2NC]+ (g),1316.1,160951-17-7*0,,
Vinylvinylidene cation,[CH2CHCHC]+ (g),1424.6,161054-20-2*0,,
Vinylvinylidene cation,"[CH2CHCHC]+ (g, trans)",1424.2,161054-20-2*1,,
Vinylvinylidene cation,"[CH2CHCHC]+ (g, cis)",1432.2,161054-20-2*2,,
"1,2-Butadien-1-ylium-1-yl",[CH3CHCC]+ (g),1461.8,161054-21-3*0,,
2-Propen-3-ylium-1-ylidyne,[CHCHC]+ (g),1792.8,161054-36-0*0,,
Trioxidaniumyl,[HOOOH]+ (g),916.6,161321-37-5*0,,
Trioxidaniumyl,"[HOOOH]+ (g, t, t)",916.3,161321-37-5*2,,
Trioxidaniumyl,"[HOOOH]+ (g, c, t)",926.1,161321-37-5*3,,
Cyclopropenylidene,C(CHCH) (g),496.1,16165-40-5*0,,
Bromovinylidene,CCHBr (g),465.9,161957-27-3*0,,
Carbon hexacation,[C]+6 (g),100106.887,16249-02-8*0,,
"cis-1,2-Difluoroethene","CHFCHF (g, cis)",-309.73,1630-77-9*0,,
"trans-1,2-Difluoroethene","CHFCHF (g, trans)",-306.17,1630-78-0*0,,
Ethoxide,[CH3CH2O]- (g),-178.69,16331-64-9*0,,
Pyridiniumyl,[N(CHCHCHCHCH)]+ (g),1035.37,16399-94-3*0,,
Thiodioxy,SOO (g),197,164034-62-2*0,,
Ethynylium,[CCH]+ (g),1690.97,16456-59-0*0,,
1-(Dioxidan-2-id-1-yl)ethyl,"[CH3CHOO]- (g, anti)",16.3,1646268-48-5*1,,
1-(Dioxidan-2-id-1-yl)ethyl,"[CH3CHOO]- (g, syn)",16.5,1646268-48-5*2,,
Methoxyoxomethyl,CH3OCO (g),-160.5,16481-04-2*0,,
Methoxyoxomethyl,"CH3OCO (g, anti-staggered)",-160.9,16481-04-2*1,,
Methoxyoxomethyl,"CH3OCO (g, syn-staggered)",-160.8,16481-04-2*2,,
Methoxyoxomethyl,"CH3OCO (g, anti-eclipsed)",-160,16481-04-2*3,,
Formyloxidanyl,HC(O)O (g),-127.13,16499-21-1*0,,
Formyloxidanyl,"HC(O)O (g, 2A1)",-127.43,16499-21-1*1,,
Formyloxidanyl,"HC(O)O (g, 2B2)",-125.3,16499-21-1*2,,
Carbonylbis(oxy),OC(O)O (g),-145.7,16518-45-9*0,,
Carbonylbis(oxy) anion,[OC(O)O]- (g),-552.4,16518-46-0*0,,
Methoxymethyl,CH3OCH2 (g),0.89,16520-04-0*0,,
Argon anion,Ar- (g),25,16544-90-4*0,,
Argon anion,"Ar- (g, 2S1/2)",25,16544-90-4*1,,
Argon anion,"Ar- (g, 4S3/2)",1111.116,16544-90-4*2,,
Chlorine atom trication,[Cl]+3 (g),7490.2,16547-50-5*0,,
sec-Butylium,[CH3CH2CHCH3]+ (g),769.2,16548-59-7*0,,
Trimethylsilyl,Si(CH3)3 (g),25.4,16571-41-8*0,,
Nitrogen atom dianion,[N]-2 (g),1065,16727-21-2*0,,
Vinylvinylidene anion,[CH2CHCHC]- (g),399,167386-49-4*0,,
Vinylvinylidene anion,"[CH2CHCHC]- (g, trans)",399,167386-49-4*1,,
Vinylvinylidene anion,"[CH2CHCHC]- (g, cis)",416.7,167386-49-4*2,,
Nitromethyl,CH2N(O)O (g),130.4,16787-85-2*0,,
Dioxohydrazine,ONNO (g),171.18,16824-89-8*0,,
Dioxohydrazine,"ONNO (g, trans)",188.7,16824-89-8*1,,
Dioxohydrazine,"ONNO (g, cis)",171.18,16824-89-8*2,,
Trioxygen difluoride,FOOOF (g),107.3,16829-28-0*0,,
Trioxygen difluoride,"FOOOF (g, trans)",106.7,16829-28-0*1,,
Trioxygen difluoride,"FOOOF (g, cis)",107.8,16829-28-0*2,,
Oxide,[O]-2 (g),653,16833-27-5*0,,
Deuterium atom,D (g),221.717,16873-17-9*0,,
Chloride,Cl- (g),-227.346,16887-00-6*0,,
Chloride,Cl- (aq),-166.989,16887-00-6*800,,
Chlorine difluoride anion,[FClF]- (g),-505.8,16892-05-0*0,,
"1,2-Difluoroethene",CHFCHF (g),-309.06,1691-13-0*0,,
Krypton cation,Kr+ (g),1350.756,16915-28-9*0,,
Pyridinium,[NH(CHCHCHCHCH)]+ (g),740.8,16969-45-2*0,,
Fluoride,F- (g),-249.122,16984-48-8*0,,
Fluoride,F- (aq),-334.67,16984-48-8*800,,
Isocyanic fluoride,FNC (g),302.7,16992-26-0*0,,
Ethylammonium,[CH3CH2NH3]+ (g),568.1,16999-99-8*0,,
Methylammonium,[CH3NH3]+ (g),609.45,17000-00-9*0,,
Helium hydride cation,[HeH]+ (g),1348.258,17009-49-3*0,,
Oxomethylium,[HCO]+ (g),827.179,17030-74-9*0,,
Oxywater,(H2O)O (g),58.4,171363-09-0*0,,
Cyclopropylium,"[CH(CH2CH2)]+ (g, TS)",1088.75,1724-43-2*200,,
Allylium,[CH2CHCH2]+ (g),952.91,1724-44-3*0,,
Cyclopropylide,[CH(CH2CH2)]- (g),252.6,1724-45-4*0,,
Allyl anion,[CH2CHCH2]- (g),123,1724-46-5*0,,
Cyanato cation,[NCO]+ (g),1262.04,17247-99-3*0,,
Spiropentadiene,C((CHCH))2 (g),644.6,1727-65-7*0,,
Phenylium,[C6H5]+ (g),1136.53,17333-73-2*0,,
Phenylium,"[C6H5]+ (g, triplet)",1238.2,17333-73-2*1,,
Phenylium,"[C6H5]+ (g, singlet)",1136.53,17333-73-2*2,,
Chlorodioxidanyl,ClOO (g),99.27,17376-09-9*0,,
Chloryl hydride,HCl(O)O (g),191.2,174365-32-3*0,,
Neon hydride,NeH (g),211.755,17438-52-7*0,,
Nitrogen atom dication,[N]+2 (g),4731.855,17439-59-7*0,,
3-Ethynylcyclobutene,HCCCH(CHCHCH2) (g),407.4,175090-90-1*0,,
Sulfur oxide peroxide,OSOO (g),-30.2,175799-68-5*0,,
Sulfur oxide peroxide,"OSOO (g, trans)",-7.1,175799-68-5*1,,
Sulfur oxide peroxide,"OSOO (g, cis)",-30.2,175799-68-5*2,,
Dioxofluorine,OFO (g),523.2,175861-93-5*0,,
Argon dimer cation,[Ar2]+ (g),1391.173,17596-58-6*0,,
N-Methylenemethanamine,CH3NCH2 (g),79.7,1761-67-7*0,,
Azanide,[NH2]- (g),111.79,17655-31-1*0,,
2-Aminoethenyl,CHCHNH2 (g),310.2,176964-54-8*0,,
2-Aminoethenyl,"CHCHNH2 (g, syn)",315.4,176964-54-8*1,,
2-Aminoethenyl,"CHCHNH2 (g, anti)",309.6,176964-54-8*2,,
Dihydrooxooxygen cation,[(H2O)O]+ (g),988.2,177329-59-8*0,,
Peroxychloric acid,HOOCl(O)O (g),68.4,177778-91-5*0,,
Peroxychlorous acid,HOOClO (g),89.8,177778-92-6*0,,
Peroxychlorous acid,"HOOClO (g, syn)",89.4,177778-92-6*1,,
Peroxychlorous acid,"HOOClO (g, anti)",96.9,177778-92-6*2,,
Peroxychlorous acid,"HOOClO (g, perp ?)",95.4,177778-92-6*3,,
Oxygen atom,O (g),249.229,17778-80-2*0,,
Oxygen atom,"O (g, triplet)",249.229,17778-80-2*1,,
Oxygen atom,"O (g, singlet)",438.523,17778-80-2*2,,
Nitrogen atom anion,N- (g),490.5,17778-87-9*0,,
Nitrogen atom,N (g),472.475,17778-88-0*0,,
Nitrogen atom,"N (g, quartet)",472.475,17778-88-0*1,,
Nitrogen atom,"N (g, doublet)",702.491,17778-88-0*2,,
Methyleneoxonium,CH2OH2 (g),144.19,177788-17-9*0,,
"1,2,3,4-Hexatetraene",CH2CCCCHCH3 (g),420.1,177856-38-1*0,,
(E)-1-Methylallyl,"CH3CHCHCH2 (g, trans)",135.37,17787-86-9*0,,
1-Methylethenyl hydroperoxide,CH2C(CH3)OOH (g),-81.3,177944-34-2*0,,
1-Methylethenyl hydroperoxide,"CH2C(CH3)OOH (g, anti-perp)",-82.1,177944-34-2*1,,
1-Methylethenyl hydroperoxide,"CH2C(CH3)OOH (g, gauche-perp I)",-72.9,177944-34-2*21,,
1-Methylethenyl hydroperoxide,"CH2C(CH3)OOH (g, gauche-perp II)",-72.1,177944-34-2*22,,
Methyloxonium,[CH3OH2]+ (g),575,17836-08-7*0,,
Dihydroxymethylium,[CH(OH)2]+ (g),410.4,180071-68-5*0,,
Dihydroxymethylium,"[CH(OH)2]+ (g, syn-anti)",410.2,180071-68-5*1,,
Dihydroxymethylium,"[CH(OH)2]+ (g, syn-syn)",428.2,180071-68-5*2,,
Dihydroxymethylium,"[CH(OH)2]+ (g, anti-anti)",417.3,180071-68-5*3,,
Hydroxymethoxy cation,"[CH2(OH)O]+ (g, triplet)",915.2,180071-69-6*1,,
Hydroxymethoxy cation,"[CH2(OH)O]+ (g, triplet anti)",923.8,180071-69-6*11,,
Hydroxymethoxy cation,"[CH2(OH)O]+ (g, triplet syn)",921.4,180071-69-6*12,,
Hydroxymethoxy cation,"[CH2(OH)O]+ (g, triplet gauche)",914.7,180071-69-6*13,,
1-Aminoethenyl,CH2CNH2 (g),286.08,180385-92-6*0,,
Bifluoride,[FHF]- (g),-709.06,18130-74-0*0,,
m-Benzyne,"C6H4 (g, meta)",519,1828-89-3*0,,
m-Benzyne,"C6H4 (g, meta triplet)",605.6,1828-89-3*1,,
m-Benzyne,"C6H4 (g, meta singlet)",519,1828-89-3*2,,
Dioxygen difluoride,OOF2 (g),71.7,183051-89-0*0,,
Nitrogen atom trication,[N]+3 (g),9308.58,18396-22-0*0,,
Chlorine trifluoride anion,[FCl(F)F]- (g),-481.9,184289-50-7*0,,
Trichloride,[Cl3]- (g),-327.6,18434-33-8*0,,
Krypton dication,[Kr]+2 (g),3701.124,18469-91-5*0,,
Chlorine pentafluoride anion,[FCl(F)(F)(F)F]- (g),-622.6,184851-42-1*0,,
Sulfur atom dianion,[S]-2 (g),455.8,18496-25-8*0,,
2-Methyl-2-cyclopropen-1-ylidene,CH3C(CHC) (g),441.9,185841-59-2*0,,
2-Methyl-2-cyclopropen-1-ylidene,"CH3C(CHC) (g, triplet)",664.7,185841-59-2*1,,
2-Methyl-2-cyclopropen-1-ylidene,"CH3C(CHC) (g, singlet)",441.9,185841-59-2*2,,
Fluorodibromomethane,CHFBr2 (g),-179.3,1868-53-7*0,,
Hydroxymethylium,[CH2OH]+ (g),709.8,18682-95-6*0,,
1-Hydroxyethylium,[CH3CHOH]+ (g),594.47,18682-96-7*0,,
1-Hydroxyethylium,"[CH3CHOH]+ (g, anti)",594.47,18682-96-7*1,,
1-Hydroxyethylium,"[CH3CHOH]+ (g, syn)",596.5,18682-96-7*2,,
Fluoroformyl,FCO (g),-176.03,1871-24-5*0,,
Trifluoromethylium,[CF3]+ (g),406.6,18851-76-8*0,,
Nitride,[N]-3 (g),1881,18851-77-9*0,,
Benzylide,[C6H5CH2]- (g),123.09,18860-15-6*0,,
Boride,B- (g),543.44,18869-19-7*0,,
2-Cyanovinyl,CHCHCN (g),445.45,189141-20-6*0,,
2-Cyanovinyl,"CHCHCN (g, anti)",445.82,189141-20-6*1,,
2-Cyanovinyl,"CHCHCN (g, syn)",445.37,189141-20-6*2,,
Cyanoamidogen anion,[NCN]- (g),211.84,189879-95-6*0,,
Formic acid anion,[HC(O)OH]- (g),-262.3,19066-82-1*0,,
Formic acid anion,"[HC(O)OH]- (g, syn)",-262.3,19066-82-1*1,,
Formic acid anion,"[HC(O)OH]- (g, anti)",-246.9,19066-82-1*2,,
Aminyliumyl,[NH]+ (g),1659.99,19067-62-0*0,,
1-Formylethenyl,CH2CCHO (g),172.08,191018-90-3*0,,
Dioxathiirane,S(OO) (g),163.7,191663-73-7*0,,
n-Propylium,[CH3CH2CH2]+ (g),838.88,19252-52-9*0,,
iso-Propylium,[CH3CHCH3]+ (g),805.9,19252-53-0*0,,
Benzoylium,[C6H5CO]+ (g),750,19270-10-1*0,,
Diborane,BH2(HH)BH2 (g),36.9,19287-45-7*0,,
Hypoiodous acid cation,[HOI]+ (g),886.6,193098-20-3*0,,
"3,4-Hexadien-1-yne",HCCCHCCHCH3 (g),407.5,194024-51-6*0,,
Trioxodinitrate anion,[ONN(O)O]- (g),-107.4,194856-62-7*0,,
Trioxodinitrate anion,"[ONN(O)O]- (g, non-vdW)",-93,194856-62-7*1,,
Trioxodinitrate anion,"[ONN(O)O]- (g, vdW)",-107.4,194856-62-7*100,,
Azanylium,[NH3]+ (g),937.321,19496-55-0*0,,
2-Propenylidene,CHCHCH2 (g),410.6,19527-08-3*0,,
2-Propenylidene,"CHCHCH2 (g, triplet)",410.6,19527-08-3*1,,
2-Propenylidene,"CHCHCH2 (g, triplet anti)",410,19527-08-3*11,,
2-Propenylidene,"CHCHCH2 (g, triplet syn)",411.6,19527-08-3*12,,
2-Propenylidene,"CHCHCH2 (g, singlet)",445.61,19527-08-3*2,,
Methoxymethylene,CH3OCH (g),118.74,19527-10-7*0,,
Methoxymethylene,"CH3OCH (g, gauche triplet)",235.9,19527-10-7*1,,
Methoxymethylene,"CH3OCH (g, singlet)",118.74,19527-10-7*2,,
Methoxymethylene,"CH3OCH (g, anti singlet)",118.71,19527-10-7*21,,
Methoxymethylene,"CH3OCH (g, syn singlet)",134.4,19527-10-7*22,,
Cycloprop-1-enyl,CH2(CHC) (g),523.11,19528-44-0*0,,
"1,2-Pentadien-4-ynylidene",HCCCHCC (g),794,195524-67-5*0,,
2-Cyclopropen-1-ylideneethenylidene,CCC(CHCH) (g),808.8,195524-69-7*0,,
Iminomethylium,[HCNH]+ (g),949.3,196216-36-1*0,,
Dihydroborate,[BH2]- (g),299.7,19651-93-5*0,,
Hydroxymethylene,HCOH (g),108.94,19710-56-6*0,,
Hydroxymethylene,"HCOH (g, trans)",108.93,19710-56-6*1,,
Hydroxymethylene,"HCOH (g, cis)",127.37,19710-56-6*2,,
Hydroxymethylene,"HCOH (g, gauche triplet)",216.4,19710-56-6*3,,
2-Hydroxyprop-1-en-1-yl,CH3C(OH)CH (g),90.28,1976041-84-5*0,,
2-Hydroxyprop-1-en-1-yl,"CH3C(OH)CH (g, trans-cis)",89.41,1976041-84-5*11,,
2-Hydroxyprop-1-en-1-yl,"CH3C(OH)CH (g, cis-cis)",94.6,1976041-84-5*12,,
2-Hydroxyprop-1-en-1-yl,"CH3C(OH)CH (g, trans-trans)",102.9,1976041-84-5*21,,
2-Hydroxyprop-1-en-1-yl,"CH3C(OH)CH (g, cis-trans)",104.3,1976041-84-5*22,,
Allyl,CH2CHCH2 (g),168.19,1981-80-2*0,,
Ethynediolide,[HOCCO]- (g),-134.1,1994332-00-1*0,,
Ethanedial anion,[OCHCO]- (g),-190.3,1994332-01-2*0,,
Krypton anion,Kr- (g),110,20205-93-0*0,,
Neon anion,Ne- (g),13,20205-95-2*0,,
"1,2-Diiodoethene",CHICHI (g),208.23,20244-70-6*0,,
iso-Propyl,CH3CHCH3 (g),88.8,2025-55-0*0,,
Ethyl,CH3CH2 (g),120.75,2025-56-1*0,,
2-Propen-1-yl-3-ylidene,CH2CHC (g),554.4,202744-74-9*0,,
"1-Cyclopropene-1,2-diyl",CH2(CC) (g),790.7,202744-75-0*0,,
Hydrazoic acid anion,[HNNN]- (g),303.3,203264-98-6*0,,
Hydrazoic acid anion,"[HNNN]- (g, trans)",302.8,203264-98-6*1,,
Hydrazoic acid anion,"[HNNN]- (g, cis)",310.2,203264-98-6*2,,
Chlorine atom pentacation,[Cl]+5 (g),19149,20337-89-7*0,,
Dichlorovinylidene,CCCl2 (g),427.6,20394-25-6*0,,
3H-diazirin-3-ylidene-methylene,CC(NN) (g),839.9,204253-88-3*0,,
Iodide,I- (g),-188.396,20461-54-5*0,,
Iodide,I- (aq),-56.824,20461-54-5*800,,
Nitrogen atom pentacation,[N]+5 (g),26228.59,20508-99-0*0,,
Methanimine,CH2NH (g),88.5,2053-29-4*0,,
Cyanoaminylium,[HNCN]+ (g),1360.9,205443-18-1*0,,
Cyanoaminylium,"[HNCN]+ (g, triplet)",1360.9,205443-18-1*1,,
Cyanoaminylium,"[HNCN]+ (g, singlet)",1458,205443-18-1*2,,
Diazomethylene anion,[CNN]- (g),407.1,205498-92-6*0,,
Platinum atom cation,Pt+ (g),1428.3,20561-56-2*0,,
3-Oxo-1-propenyl,CHCHCHO (g),185.42,206255-29-0*0,,
3-Oxo-1-propenyl,"CHCHCHO (g, trans)",184.98,206255-29-0*1,,
3-Oxo-1-propenyl,"CHCHCHO (g, anti-trans)",184.94,206255-29-0*11,,
3-Oxo-1-propenyl,"CHCHCHO (g, syn-trans)",200.2,206255-29-0*12,,
3-Oxo-1-propenyl,"CHCHCHO (g, cis)",185.9,206255-29-0*2,,
3-Oxo-1-propenyl,"CHCHCHO (g, anti-cis)",185.7,206255-29-0*21,,
3-Oxo-1-propenyl,"CHCHCHO (g, syn-cis)",195.5,206255-29-0*22,,
(Hydroxyimino)methyl,HCNOH (g),244.4,206442-92-4*0,,
(Hydroxyimino)methyl,"HCNOH (g, trans-trans)",244,206442-92-4*1,,
(Hydroxyimino)methyl,"HCNOH (g, trans-cis)",252.8,206442-92-4*2,,
(Hydroxyimino)methyl,"HCNOH (g, cis-trans)",257.2,206442-92-4*3,,
(Hydroxyimino)methyl,"HCNOH (g, cis-cis)",276,206442-92-4*4,,
Sulfur atom tetracation,[S]+4 (g),11448.8,20681-10-1*0,,
Ethanimine,CH3CHNH (g),41.18,20729-41-3*0,,
Nitrilomethyl,CN (g),440.03,2074-87-5*0,,
Methane cation,[CH4]+ (g),1144.303,20741-88-2*0,,
Hydraziniumyl,[NH2NH2]+ (g),873.4,20771-51-1*0,,
Aminomethylene anion,[CHNH2]- (g),346.1,207914-86-1*0,,
Hydroxymethylene anion,[HCOH]- (g),144.2,207914-87-2*0,,
Hydroxymethylene anion,"[HCOH]- (g, trans)",144.1,207914-87-2*1,,
Hydroxymethylene anion,"[HCOH]- (g, cis)",157.5,207914-87-2*2,,
Hydroxymethylene anion,"[HCOH]- (g, gauche quartet)",334.8,207914-87-2*3,,
Diazomethyl,HCNN (g),465.33,20813-32-5*0,,
Diazomethyl,"HCNN (g, doublet)",465.33,20813-32-5*1,,
Diazomethyl,"HCNN (g, quartet)",649.9,20813-32-5*2,,
Diazomethyl,"HCNN (g, t-quartet)",650.1,20813-32-5*21,,
Diazomethyl,"HCNN (g, c-quartet)",649.8,20813-32-5*22,,
Cycloprop-2-enylide,[CH(CHCH)]- (g),511.9,20829-57-6*0,,
Disulfene oxide,SSO (g),-52.64,20901-21-7*0,,
Chloromethylene,CHCl (g),320.64,2108-20-5*0,,
Chloromethylene,"CHCl (g, triplet)",346.54,2108-20-5*1,,
Chloromethylene,"CHCl (g, singlet)",320.64,2108-20-5*2,,
Phenoxy,C6H5O (g),56.21,2122-46-5*0,,
Ethynyl,CCH (g),567.86,2122-48-7*0,,
Bromine dioxide,OBrO (g),156,21255-83-4*0,,
Bromo hypobromite,BrOBr (g),104.6,21308-80-5*0,,
Cyclopentadienyl,CH(CHCHCHCH) (g),262.49,2143-53-5*0,,
Methylperoxy,CH3OO (g),13.1,2143-58-0*0,,
n-Propyl,CH3CH2CH2 (g),101.05,2143-61-5*0,,
Methoxy,CH3O (g),21.6,2143-68-2*0,,
Vinylidene,CCH2 (g),412.14,2143-69-3*0,,
Vinylidene,"CCH2 (g, triplet)",610.34,2143-69-3*1,,
Cyclopropylidene,C(CH2CH2) (g),467.02,2143-70-6*0,,
Cyclopropylidene,"C(CH2CH2) (g, singlet)",467.02,2143-70-6*1,,
Cyclopropylidene,"C(CH2CH2) (g, triplet)",536,2143-70-6*2,,
Cyanomethanide,[CH2CN]- (g),110.87,21438-99-3*0,,
2-Oxo-1-ethylium-1-yl,"[HCC(O)H]+ (g, quartet)",1286.7,214464-96-7*1,,
2-Oxo-1-ethylium-1-yl,"[HCC(O)H]+ (g, anti-quartet)",1286,214464-96-7*11,,
2-Oxo-1-ethylium-1-yl,"[HCC(O)H]+ (g, syn-quartet)",1288.7,214464-96-7*12,,
Oxygen atom octacation,[O]+8 (g),197449.61,21450-98-6*0,,
Ethoxy,CH3CH2O (g),-12.04,2154-50-9*0,,
Ethoxy,"CH3CH2O (g, X 2A"")",-12.52,2154-50-9*51,,
Ethoxy,"CH3CH2O (g, A 2A')",-8.78,2154-50-9*52,,
Benzyl,C6H5CH2 (g),211.34,2154-56-5*0,,
Difluoromethylene,CF2 (g),-193.41,2154-59-8*0,,
Difluoromethylene,"CF2 (g, triplet)",44.02,2154-59-8*1,,
Difluoromethylene,"CF2 (g, singlet)",-193.41,2154-59-8*2,,
3-Butenyl,CH2CHCH2CH2 (g),206.74,2154-62-3*0,,
Propargylium,[CH2CCH]+ (g),1190.75,21540-27-2*0,,
1-Ethynyl-2-propyn-1-ylidene anion,[HCCCCCH]- (g),589.3,217822-70-3*0,,
1-Ethynyl-2-propyn-1-ylium-1-yl,[HCCCCCH]+ (g),1540.8,217822-76-9*0,,
p-Benzyne anion,"[C6H4]- (g, para)",455.5,219298-17-6*0,,
Pentatetraene,CH2CCCCH2 (g),448.6,21986-03-8*0,,
"1,2,3-Butatrien-1-yl",CH2CCCH (g),497.55,22112-56-7*0,,
Diammonium succinate,(CH2COOH)2(NH3)2 (cr),-1182.36,2226-88-2*510,,
Methyl,CH3 (g),146.479,2229-07-4*0,,
Dioxofluorine cation,[OFO]+ (g),1664.8,223566-05-0*0,,
Cyanooxidanyl,NCO (g),127.45,22400-26-6*0,,
Peroxyhypochlorite,[ClOO]- (g),-251.75,224299-14-3*0,,
1-Chloro ozone anion,"[ClOOO]- (g, cis)",-68.8,224299-15-4*1,,
